latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
61.998028,10.006897,801.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),cloud_cover (%)
2019-06-04T19:00,11.4,54,0.00,0.00,76
2019-06-04T20:00,9.0,68,0.00,0.00,86
2019-06-04T21:00,10.5,50,0.00,0.00,47
2019-06-04T22:00,7.4,64,0.00,0.00,0
2019-06-04T23:00,5.1,75,0.00,0.00,0
2019-06-05T00:00,4.6,73,0.00,0.00,0
2019-06-05T01:00,3.6,80,0.00,0.00,85
2019-06-05T02:00,3.5,80,0.00,0.00,92
2019-06-05T03:00,4.2,79,0.00,0.00,100
2019-06-05T04:00,5.7,78,0.00,0.00,100
2019-06-05T05:00,8.0,74,0.00,0.00,100
2019-06-05T06:00,9.6,68,0.00,0.00,100
2019-06-05T07:00,9.4,69,0.10,0.10,100
2019-06-05T08:00,9.4,70,0.40,0.40,100
2019-06-05T09:00,7.4,93,1.90,1.90,100
2019-06-05T10:00,7.0,95,1.40,1.40,100
2019-06-05T11:00,8.3,83,0.10,0.10,97
2019-06-05T12:00,9.8,70,0.00,0.00,100
2019-06-05T13:00,10.9,68,0.00,0.00,100
2019-06-05T14:00,10.7,72,0.00,0.00,100
2019-06-05T15:00,10.9,75,0.00,0.00,100
2019-06-05T16:00,11.2,77,0.00,0.00,100
2019-06-05T17:00,10.9,82,0.00,0.00,99
2019-06-05T18:00,10.7,84,0.00,0.00,99
2019-06-05T19:00,10.6,87,0.00,0.00,99
2019-06-05T20:00,10.0,92,0.00,0.00,100
2019-06-05T21:00,9.8,94,0.00,0.00,99
2019-06-05T22:00,9.6,95,0.00,0.00,100
2019-06-05T23:00,9.4,95,0.00,0.00,78
2019-06-06T00:00,8.0,97,0.00,0.00,75
2019-06-06T01:00,8.5,96,0.00,0.00,98
2019-06-06T02:00,8.6,96,0.00,0.00,92
2019-06-06T03:00,8.6,97,0.00,0.00,95
2019-06-06T04:00,8.6,96,0.00,0.00,66
2019-06-06T05:00,9.7,90,0.00,0.00,38
2019-06-06T06:00,12.1,77,0.00,0.00,41
2019-06-06T07:00,14.5,65,0.00,0.00,44
2019-06-06T08:00,16.4,58,0.00,0.00,1
2019-06-06T09:00,17.7,56,0.00,0.00,0
2019-06-06T10:00,18.8,56,0.00,0.00,0
2019-06-06T11:00,20.4,55,0.00,0.00,40
2019-06-06T12:00,20.8,52,0.00,0.00,27
2019-06-06T13:00,20.6,53,0.10,0.10,67
2019-06-06T14:00,19.5,66,0.70,0.70,85
2019-06-06T15:00,19.2,65,0.20,0.20,76
2019-06-06T16:00,17.8,77,0.00,0.00,100
2019-06-06T17:00,17.4,79,0.10,0.10,88
2019-06-06T18:00,16.2,85,0.10,0.10,100
2019-06-06T19:00,15.4,88,0.20,0.20,96
2019-06-06T20:00,14.8,92,0.10,0.10,99
2019-06-06T21:00,14.4,94,0.10,0.10,100
2019-06-06T22:00,14.0,95,0.20,0.20,100
2019-06-06T23:00,13.5,96,0.10,0.10,97
2019-06-07T00:00,13.2,96,0.00,0.00,93
2019-06-07T01:00,13.0,96,0.00,0.00,98
2019-06-07T02:00,12.9,97,0.00,0.00,100
2019-06-07T03:00,13.1,97,0.10,0.10,84
2019-06-07T04:00,13.4,96,0.10,0.10,82
2019-06-07T05:00,13.8,95,0.10,0.10,85
2019-06-07T06:00,14.1,94,0.20,0.20,98
2019-06-07T07:00,14.5,93,0.20,0.20,97
2019-06-07T08:00,15.3,92,0.20,0.20,98
2019-06-07T09:00,16.7,82,0.40,0.40,99
2019-06-07T10:00,15.9,84,0.80,0.80,95
2019-06-07T11:00,16.4,83,0.20,0.20,99
2019-06-07T12:00,16.7,82,0.10,0.10,80
2019-06-07T13:00,16.0,76,0.90,0.90,100
2019-06-07T14:00,15.2,85,0.60,0.60,100
2019-06-07T15:00,11.0,97,1.40,1.40,100
2019-06-07T16:00,10.8,98,1.20,1.20,100
2019-06-07T17:00,10.8,93,0.30,0.30,100
2019-06-07T18:00,10.6,92,0.10,0.10,100
2019-06-07T19:00,9.7,93,0.10,0.10,100
2019-06-07T20:00,9.3,89,0.10,0.10,100
2019-06-07T21:00,8.7,89,0.00,0.00,99
2019-06-07T22:00,8.2,92,0.00,0.00,95
2019-06-07T23:00,7.7,94,0.00,0.00,100
2019-06-08T00:00,7.6,96,0.00,0.00,100
2019-06-08T01:00,7.6,98,0.00,0.00,100
2019-06-08T02:00,7.5,99,0.00,0.00,100
2019-06-08T03:00,7.5,97,0.00,0.00,100
2019-06-08T04:00,7.7,95,0.00,0.00,98
2019-06-08T05:00,8.4,92,0.00,0.00,100
2019-06-08T06:00,9.7,89,0.00,0.00,100
2019-06-08T07:00,12.1,75,0.00,0.00,65
2019-06-08T08:00,13.0,66,0.00,0.00,41
2019-06-08T09:00,14.6,54,0.00,0.00,95
2019-06-08T10:00,15.8,49,0.00,0.00,80
2019-06-08T11:00,16.3,49,0.00,0.00,49
2019-06-08T12:00,16.4,50,0.00,0.00,79
2019-06-08T13:00,18.0,44,0.00,0.00,80
2019-06-08T14:00,17.6,49,0.00,0.00,98
2019-06-08T15:00,15.6,60,0.00,0.00,98
2019-06-08T16:00,14.1,67,0.00,0.00,100
2019-06-08T17:00,13.2,73,0.30,0.30,100
2019-06-08T18:00,12.3,86,1.00,1.00,100
2019-06-08T19:00,11.5,98,1.00,1.00,100
2019-06-08T20:00,10.9,98,1.00,1.00,100
2019-06-08T21:00,10.3,98,0.40,0.40,99
2019-06-08T22:00,10.2,93,0.10,0.10,100
2019-06-08T23:00,9.1,97,0.20,0.20,98
2019-06-09T00:00,9.0,92,0.20,0.20,93
2019-06-09T01:00,7.9,93,0.00,0.00,70
2019-06-09T02:00,7.4,95,0.00,0.00,26
2019-06-09T03:00,7.6,93,0.00,0.00,7
2019-06-09T04:00,7.8,92,0.00,0.00,44
2019-06-09T05:00,8.1,89,0.00,0.00,53
2019-06-09T06:00,9.0,81,0.00,0.00,46
2019-06-09T07:00,9.7,78,0.00,0.00,43
2019-06-09T08:00,10.3,76,0.00,0.00,59
2019-06-09T09:00,11.4,69,0.00,0.00,62
2019-06-09T10:00,11.9,66,0.00,0.00,54
2019-06-09T11:00,12.4,63,0.00,0.00,62
2019-06-09T12:00,12.2,63,0.00,0.00,56
2019-06-09T13:00,13.0,64,0.00,0.00,57
2019-06-09T14:00,12.7,64,0.10,0.10,97
2019-06-09T15:00,12.1,65,0.00,0.00,98
2019-06-09T16:00,12.7,63,0.00,0.00,58
2019-06-09T17:00,11.9,69,0.20,0.20,88
2019-06-09T18:00,11.1,76,0.00,0.00,53
2019-06-09T19:00,10.8,79,0.00,0.00,42
2019-06-09T20:00,9.8,85,0.00,0.00,18
2019-06-09T21:00,8.7,83,0.00,0.00,8
2019-06-09T22:00,7.9,82,0.00,0.00,12
2019-06-09T23:00,5.6,90,0.00,0.00,20
2019-06-10T00:00,5.2,87,0.00,0.00,42
2019-06-10T01:00,3.2,93,0.00,0.00,25
2019-06-10T02:00,3.0,93,0.00,0.00,89
2019-06-10T03:00,5.0,88,0.00,0.00,98
2019-06-10T04:00,6.0,94,0.40,0.40,71
2019-06-10T05:00,7.6,91,0.10,0.10,87
2019-06-10T06:00,9.0,76,0.30,0.30,75
2019-06-10T07:00,9.7,68,0.00,0.00,86
2019-06-10T08:00,10.4,67,0.00,0.00,47
2019-06-10T09:00,11.2,62,0.00,0.00,54
2019-06-10T10:00,11.5,60,0.20,0.20,39
2019-06-10T11:00,11.9,54,0.40,0.40,52
2019-06-10T12:00,12.3,61,0.20,0.20,50
2019-06-10T13:00,12.5,56,0.10,0.10,37
2019-06-10T14:00,12.7,48,0.10,0.10,78
2019-06-10T15:00,13.1,47,0.00,0.00,100
2019-06-10T16:00,12.5,47,0.10,0.10,100
2019-06-10T17:00,9.8,73,0.30,0.30,86
2019-06-10T18:00,8.0,83,0.40,0.40,66
2019-06-10T19:00,7.9,82,0.10,0.10,63
2019-06-10T20:00,7.3,86,0.00,0.00,68
2019-06-10T21:00,6.6,89,0.00,0.00,58
2019-06-10T22:00,5.9,92,0.00,0.00,56
2019-06-10T23:00,5.6,94,0.10,0.10,58
2019-06-11T00:00,5.9,96,0.00,0.00,100
2019-06-11T01:00,5.5,98,0.30,0.30,99
2019-06-11T02:00,5.2,98,0.10,0.10,90
2019-06-11T03:00,5.2,97,0.00,0.00,100
2019-06-11T04:00,5.4,95,0.00,0.00,100
2019-06-11T05:00,5.8,91,0.00,0.00,100
2019-06-11T06:00,6.9,87,0.00,0.00,100
2019-06-11T07:00,8.2,82,0.00,0.00,100
2019-06-11T08:00,9.0,80,0.20,0.20,95
2019-06-11T09:00,9.9,74,0.10,0.10,100
2019-06-11T10:00,10.8,67,0.00,0.00,69
2019-06-11T11:00,12.0,58,0.10,0.10,76
2019-06-11T12:00,12.5,60,0.10,0.10,100
2019-06-11T13:00,12.6,62,0.10,0.10,100
2019-06-11T14:00,12.8,60,0.00,0.00,92
2019-06-11T15:00,12.8,60,0.10,0.10,100
2019-06-11T16:00,12.5,62,0.20,0.20,98
2019-06-11T17:00,12.4,65,0.00,0.00,82
2019-06-11T18:00,12.3,66,0.00,0.00,94
2019-06-11T19:00,11.9,76,0.00,0.00,100
2019-06-11T20:00,10.7,81,0.00,0.00,100
2019-06-11T21:00,10.2,78,0.00,0.00,100
2019-06-11T22:00,9.0,83,0.00,0.00,100
2019-06-11T23:00,9.7,75,0.00,0.00,100
2019-06-12T00:00,8.8,80,0.00,0.00,100
2019-06-12T01:00,7.9,88,0.00,0.00,100
2019-06-12T02:00,8.0,83,0.00,0.00,100
2019-06-12T03:00,8.2,83,0.00,0.00,99
2019-06-12T04:00,8.8,83,0.00,0.00,99
2019-06-12T05:00,8.9,82,0.00,0.00,100
2019-06-12T06:00,8.7,81,0.00,0.00,100
2019-06-12T07:00,9.0,77,0.00,0.00,100
2019-06-12T08:00,8.6,78,0.10,0.10,100
2019-06-12T09:00,8.2,79,0.30,0.30,98
2019-06-12T10:00,8.8,74,0.10,0.10,100
2019-06-12T11:00,9.3,70,0.00,0.00,99
2019-06-12T12:00,8.1,74,0.00,0.00,99
2019-06-12T13:00,8.3,73,0.00,0.00,98
2019-06-12T14:00,8.6,72,0.00,0.00,100
2019-06-12T15:00,8.2,74,0.00,0.00,100
2019-06-12T16:00,7.8,76,0.00,0.00,100
2019-06-12T17:00,7.8,76,0.00,0.00,98
2019-06-12T18:00,8.2,73,0.00,0.00,99
2019-06-12T19:00,7.9,76,0.00,0.00,100
2019-06-12T20:00,7.5,78,0.00,0.00,100
2019-06-12T21:00,7.0,79,0.00,0.00,100
2019-06-12T22:00,6.5,81,0.10,0.10,100
2019-06-12T23:00,6.1,84,0.20,0.20,100
2019-06-13T00:00,5.8,92,0.20,0.20,100
2019-06-13T01:00,5.6,94,0.10,0.10,100
2019-06-13T02:00,5.4,95,0.10,0.10,100
2019-06-13T03:00,5.5,95,0.20,0.20,100
2019-06-13T04:00,5.7,94,0.30,0.30,100
2019-06-13T05:00,5.8,97,0.70,0.70,100
2019-06-13T06:00,6.0,98,3.40,3.40,100
2019-06-13T07:00,6.2,97,1.80,1.80,100
2019-06-13T08:00,6.5,96,1.00,1.00,100
2019-06-13T09:00,7.3,90,0.40,0.40,100
2019-06-13T10:00,8.1,89,0.10,0.10,100
2019-06-13T11:00,8.5,90,0.10,0.10,100
2019-06-13T12:00,8.2,87,0.00,0.00,100
2019-06-13T13:00,9.3,85,0.00,0.00,100
2019-06-13T14:00,9.6,86,0.00,0.00,100
2019-06-13T15:00,9.6,86,0.00,0.00,100
2019-06-13T16:00,9.9,86,0.10,0.10,100
2019-06-13T17:00,9.9,86,0.00,0.00,100
2019-06-13T18:00,10.0,87,0.00,0.00,100
2019-06-13T19:00,9.8,90,0.00,0.00,99
2019-06-13T20:00,9.5,93,0.00,0.00,100
2019-06-13T21:00,9.2,96,0.00,0.00,100
2019-06-13T22:00,9.1,97,0.00,0.00,100
2019-06-13T23:00,8.5,98,0.00,0.00,100
2019-06-14T00:00,8.8,95,0.00,0.00,100
2019-06-14T01:00,8.7,96,0.00,0.00,100
2019-06-14T02:00,8.5,97,0.00,0.00,84
2019-06-14T03:00,8.7,95,0.00,0.00,40
2019-06-14T04:00,9.0,90,0.00,0.00,27
2019-06-14T05:00,9.4,86,0.00,0.00,69
2019-06-14T06:00,10.3,82,0.00,0.00,42
2019-06-14T07:00,11.7,69,0.00,0.00,64
2019-06-14T08:00,13.1,60,0.00,0.00,52
2019-06-14T09:00,14.1,55,0.00,0.00,24
2019-06-14T10:00,15.2,51,0.00,0.00,39
2019-06-14T11:00,16.4,48,0.00,0.00,48
2019-06-14T12:00,17.3,43,0.00,0.00,88
2019-06-14T13:00,17.3,43,0.00,0.00,100
2019-06-14T14:00,16.7,48,0.00,0.00,78
2019-06-14T15:00,16.7,48,0.00,0.00,2
2019-06-14T16:00,16.6,50,0.00,0.00,2
2019-06-14T17:00,15.8,55,0.00,0.00,3
2019-06-14T18:00,15.2,58,0.00,0.00,10
2019-06-14T19:00,14.1,66,0.00,0.00,5
2019-06-14T20:00,12.6,73,0.00,0.00,4
2019-06-14T21:00,10.3,82,0.00,0.00,18
2019-06-14T22:00,9.5,84,0.00,0.00,24
2019-06-14T23:00,9.0,86,0.00,0.00,22
2019-06-15T00:00,6.6,93,0.00,0.00,2
2019-06-15T01:00,6.9,92,0.00,0.00,1
2019-06-15T02:00,6.1,94,0.00,0.00,1
2019-06-15T03:00,6.3,94,0.00,0.00,1
2019-06-15T04:00,8.2,92,0.00,0.00,1
2019-06-15T05:00,11.3,82,0.00,0.00,15
2019-06-15T06:00,13.0,72,0.00,0.00,13
2019-06-15T07:00,14.2,68,0.00,0.00,47
2019-06-15T08:00,15.4,62,0.00,0.00,73
2019-06-15T09:00,16.1,57,0.00,0.00,100
2019-06-15T10:00,17.0,52,0.00,0.00,100
2019-06-15T11:00,17.5,48,0.00,0.00,100
2019-06-15T12:00,18.3,44,0.00,0.00,100
2019-06-15T13:00,18.3,48,0.00,0.00,97
2019-06-15T14:00,18.2,49,0.00,0.00,90
2019-06-15T15:00,18.5,46,0.00,0.00,63
2019-06-15T16:00,18.8,43,0.00,0.00,100
2019-06-15T17:00,18.0,48,0.00,0.00,99
2019-06-15T18:00,17.3,54,0.00,0.00,89
2019-06-15T19:00,16.3,68,0.00,0.00,77
2019-06-15T20:00,14.4,75,0.00,0.00,50
2019-06-15T21:00,12.3,78,0.00,0.00,29
2019-06-15T22:00,11.7,78,0.00,0.00,29
2019-06-15T23:00,11.9,76,0.00,0.00,42
2019-06-16T00:00,11.2,76,0.00,0.00,35
2019-06-16T01:00,8.6,87,0.00,0.00,81
2019-06-16T02:00,7.5,90,0.00,0.00,90
2019-06-16T03:00,8.3,86,0.00,0.00,87
2019-06-16T04:00,9.4,84,0.00,0.00,88
2019-06-16T05:00,12.1,76,0.00,0.00,39
2019-06-16T06:00,14.4,68,0.00,0.00,92
2019-06-16T07:00,15.9,59,0.00,0.00,73
2019-06-16T08:00,17.2,53,0.00,0.00,65
2019-06-16T09:00,17.8,54,0.00,0.00,78
2019-06-16T10:00,17.4,54,0.00,0.00,77
2019-06-16T11:00,17.2,57,0.00,0.00,89
2019-06-16T12:00,15.5,68,0.20,0.20,73
2019-06-16T13:00,16.0,68,0.60,0.60,55
2019-06-16T14:00,16.4,68,0.10,0.10,62
2019-06-16T15:00,16.1,66,0.00,0.00,52
2019-06-16T16:00,16.0,64,0.00,0.00,88
2019-06-16T17:00,15.1,70,0.00,0.00,60
2019-06-16T18:00,14.7,70,0.00,0.00,60
2019-06-16T19:00,14.1,73,0.00,0.00,73
2019-06-16T20:00,13.4,76,0.00,0.00,98
2019-06-16T21:00,13.1,77,0.00,0.00,100
2019-06-16T22:00,12.6,81,0.00,0.00,100
2019-06-16T23:00,11.6,86,0.10,0.10,82
2019-06-17T00:00,10.1,91,0.00,0.00,52
2019-06-17T01:00,10.7,85,0.30,0.30,100
2019-06-17T02:00,9.8,93,0.30,0.30,100
2019-06-17T03:00,9.9,92,0.20,0.20,100
2019-06-17T04:00,9.6,91,0.20,0.20,100
2019-06-17T05:00,9.5,97,0.40,0.40,100
2019-06-17T06:00,9.8,89,0.40,0.40,100
2019-06-17T07:00,9.9,87,0.10,0.10,100
2019-06-17T08:00,10.6,79,0.10,0.10,100
2019-06-17T09:00,11.0,77,0.20,0.20,100
2019-06-17T10:00,11.7,74,0.30,0.30,90
2019-06-17T11:00,11.9,74,0.20,0.20,95
2019-06-17T12:00,14.8,55,0.00,0.00,68
2019-06-17T13:00,16.0,49,0.00,0.00,91
2019-06-17T14:00,17.1,38,0.00,0.00,58
2019-06-17T15:00,16.8,43,0.00,0.00,57
2019-06-17T16:00,17.3,37,0.00,0.00,91
2019-06-17T17:00,16.3,46,0.00,0.00,73
2019-06-17T18:00,15.3,51,0.00,0.00,47
2019-06-17T19:00,13.9,61,0.00,0.00,63
2019-06-17T20:00,12.6,67,0.00,0.00,94
2019-06-17T21:00,11.6,72,0.00,0.00,67
2019-06-17T22:00,11.0,76,0.00,0.00,51
2019-06-17T23:00,9.9,80,0.00,0.00,34
2019-06-18T00:00,9.6,80,0.00,0.00,2
2019-06-18T01:00,9.2,82,0.00,0.00,1
2019-06-18T02:00,8.5,84,0.00,0.00,1
2019-06-18T03:00,8.6,82,0.00,0.00,1
2019-06-18T04:00,9.3,78,0.00,0.00,36
2019-06-18T05:00,10.1,74,0.00,0.00,63
2019-06-18T06:00,10.9,68,0.00,0.00,85
2019-06-18T07:00,11.8,62,0.00,0.00,89
2019-06-18T08:00,11.7,65,0.10,0.10,93
2019-06-18T09:00,12.6,58,0.40,0.40,100
2019-06-18T10:00,12.5,57,0.00,0.00,47
2019-06-18T11:00,13.1,53,0.00,0.00,66
2019-06-18T12:00,13.9,50,0.20,0.20,89
2019-06-18T13:00,13.9,50,0.00,0.00,98
2019-06-18T14:00,13.9,48,0.00,0.00,99
2019-06-18T15:00,13.8,50,0.00,0.00,97
2019-06-18T16:00,14.3,45,0.00,0.00,94
2019-06-18T17:00,13.2,54,0.00,0.00,30
2019-06-18T18:00,12.8,57,0.00,0.00,25
2019-06-18T19:00,12.0,64,0.00,0.00,27
2019-06-18T20:00,10.6,76,0.00,0.00,14
2019-06-18T21:00,9.3,83,0.00,0.00,15
2019-06-18T22:00,8.3,86,0.00,0.00,15
2019-06-18T23:00,7.4,88,0.00,0.00,2
2019-06-19T00:00,6.6,84,0.00,0.00,0
2019-06-19T01:00,4.7,89,0.00,0.00,0
2019-06-19T02:00,4.1,88,0.00,0.00,29
2019-06-19T03:00,4.6,85,0.00,0.00,53
2019-06-19T04:00,6.3,83,0.00,0.00,47
2019-06-19T05:00,8.6,73,0.00,0.00,45
2019-06-19T06:00,10.2,61,0.00,0.00,61
2019-06-19T07:00,11.5,55,0.00,0.00,1
2019-06-19T08:00,12.8,46,0.00,0.00,69
2019-06-19T09:00,13.7,47,0.00,0.00,76
2019-06-19T10:00,14.2,45,0.00,0.00,80
2019-06-19T11:00,14.6,42,0.00,0.00,100
2019-06-19T12:00,14.4,41,0.00,0.00,100
2019-06-19T13:00,14.8,40,0.00,0.00,100
2019-06-19T14:00,14.8,41,0.00,0.00,100
2019-06-19T15:00,14.9,40,0.00,0.00,100
2019-06-19T16:00,14.7,42,0.00,0.00,100
2019-06-19T17:00,14.4,44,0.00,0.00,100
2019-06-19T18:00,13.8,50,0.00,0.00,100
2019-06-19T19:00,13.1,53,0.00,0.00,100
2019-06-19T20:00,11.8,64,0.00,0.00,100
2019-06-19T21:00,10.9,75,0.30,0.30,100
2019-06-19T22:00,10.0,79,0.20,0.20,100
2019-06-19T23:00,9.7,81,0.00,0.00,100
2019-06-20T00:00,9.1,83,0.10,0.10,100
2019-06-20T01:00,8.9,96,1.10,1.10,100
2019-06-20T02:00,8.8,97,1.70,1.70,100
2019-06-20T03:00,8.9,98,1.50,1.50,100
2019-06-20T04:00,9.0,98,0.70,0.70,100
2019-06-20T05:00,9.5,93,0.10,0.10,100
2019-06-20T06:00,10.6,85,0.00,0.00,96
2019-06-20T07:00,12.6,75,0.00,0.00,100
2019-06-20T08:00,13.9,69,0.00,0.00,89
2019-06-20T09:00,15.8,60,0.00,0.00,96
2019-06-20T10:00,16.7,56,0.00,0.00,98
2019-06-20T11:00,16.3,58,0.00,0.00,100
2019-06-20T12:00,13.9,69,0.00,0.00,99
2019-06-20T13:00,14.7,66,0.10,0.10,100
2019-06-20T14:00,14.7,65,0.10,0.10,100
2019-06-20T15:00,14.8,64,0.10,0.10,100
2019-06-20T16:00,14.2,68,0.10,0.10,100
2019-06-20T17:00,13.7,72,0.00,0.00,99
2019-06-20T18:00,13.5,74,0.00,0.00,98
2019-06-20T19:00,13.2,77,0.00,0.00,73
2019-06-20T20:00,12.2,81,0.00,0.00,57
2019-06-20T21:00,11.4,87,0.20,0.20,89
2019-06-20T22:00,11.0,89,0.30,0.30,84
2019-06-20T23:00,10.4,93,0.10,0.10,81
2019-06-21T00:00,10.8,91,0.10,0.10,61
2019-06-21T01:00,10.2,95,0.30,0.30,75
2019-06-21T02:00,9.2,97,0.50,0.50,100
2019-06-21T03:00,8.9,99,0.40,0.40,100
2019-06-21T04:00,8.8,100,0.30,0.30,100
2019-06-21T05:00,8.6,100,0.30,0.30,100
2019-06-21T06:00,8.2,99,0.40,0.40,100
2019-06-21T07:00,8.0,98,0.70,0.70,100
2019-06-21T08:00,8.1,98,0.80,0.80,100
2019-06-21T09:00,8.3,89,0.70,0.70,100
2019-06-21T10:00,8.3,86,0.50,0.50,53
2019-06-21T11:00,9.3,77,0.00,0.00,59
2019-06-21T12:00,10.4,72,0.00,0.00,58
2019-06-21T13:00,11.4,69,0.10,0.10,92
2019-06-21T14:00,11.0,68,0.60,0.60,38
2019-06-21T15:00,11.8,65,0.00,0.00,62
2019-06-21T16:00,10.2,68,1.50,1.50,92
2019-06-21T17:00,10.6,70,0.20,0.20,62
2019-06-21T18:00,8.2,80,2.20,2.20,80
2019-06-21T19:00,7.9,87,0.40,0.40,78
2019-06-21T20:00,7.0,86,0.10,0.10,91
2019-06-21T21:00,6.2,90,0.10,0.10,99
2019-06-21T22:00,6.0,93,0.30,0.30,99
2019-06-21T23:00,5.9,97,0.00,0.00,88
2019-06-22T00:00,6.0,87,0.00,0.00,39
2019-06-22T01:00,4.1,90,0.00,0.00,6
2019-06-22T02:00,2.4,90,0.00,0.00,0
2019-06-22T03:00,3.2,88,0.00,0.00,1
2019-06-22T04:00,5.5,79,0.00,0.00,41
2019-06-22T05:00,6.6,78,0.00,0.00,97
2019-06-22T06:00,7.5,67,0.00,0.00,93
2019-06-22T07:00,8.2,61,0.00,0.00,97
2019-06-22T08:00,8.8,56,0.00,0.00,64
2019-06-22T09:00,9.2,55,0.00,0.00,42
2019-06-22T10:00,10.7,57,0.10,0.10,71
2019-06-22T11:00,10.9,57,0.10,0.10,93
2019-06-22T12:00,10.9,54,0.10,0.10,36
2019-06-22T13:00,11.1,52,0.00,0.00,41
2019-06-22T14:00,11.3,44,0.00,0.00,40
2019-06-22T15:00,10.8,45,0.00,0.00,40
2019-06-22T16:00,10.6,46,0.00,0.00,67
2019-06-22T17:00,10.2,48,0.00,0.00,100
2019-06-22T18:00,9.6,50,0.00,0.00,92
2019-06-22T19:00,9.0,56,0.00,0.00,71
2019-06-22T20:00,8.1,62,0.00,0.00,87
2019-06-22T21:00,6.0,68,0.00,0.00,2
2019-06-22T22:00,5.1,70,0.00,0.00,30
2019-06-22T23:00,4.8,72,0.00,0.00,77
2019-06-23T00:00,4.8,76,0.50,0.10,39
2019-06-23T01:00,4.6,78,0.00,0.00,39
2019-06-23T02:00,3.5,82,0.00,0.00,0
2019-06-23T03:00,3.8,82,0.00,0.00,0
2019-06-23T04:00,5.2,79,0.00,0.00,2
2019-06-23T05:00,7.3,70,0.00,0.00,5
2019-06-23T06:00,9.0,62,0.00,0.00,7
2019-06-23T07:00,10.1,54,0.00,0.00,55
2019-06-23T08:00,10.6,50,0.00,0.00,95
2019-06-23T09:00,11.0,48,0.00,0.00,94
2019-06-23T10:00,11.4,47,0.00,0.00,100
2019-06-23T11:00,11.3,49,0.40,0.40,55
2019-06-23T12:00,11.6,49,0.40,0.40,63
2019-06-23T13:00,11.9,49,0.50,0.50,34
2019-06-23T14:00,12.6,42,0.80,0.80,37
2019-06-23T15:00,12.7,43,0.00,0.00,47
2019-06-23T16:00,12.3,44,0.00,0.00,72
2019-06-23T17:00,11.5,50,0.00,0.00,67
2019-06-23T18:00,10.4,56,0.00,0.00,4
2019-06-23T19:00,9.6,60,0.00,0.00,10
2019-06-23T20:00,8.6,66,0.00,0.00,33
2019-06-23T21:00,7.1,75,0.00,0.00,30
2019-06-23T22:00,8.1,62,0.00,0.00,25
2019-06-23T23:00,7.2,66,0.00,0.00,35
2019-06-24T00:00,5.9,82,0.00,0.00,17
2019-06-24T01:00,5.3,83,0.00,0.00,19
2019-06-24T02:00,2.8,89,0.00,0.00,12
2019-06-24T03:00,3.5,86,0.00,0.00,1
2019-06-24T04:00,4.9,82,0.00,0.00,12
2019-06-24T05:00,7.1,74,0.00,0.00,80
2019-06-24T06:00,8.8,66,0.00,0.00,88
2019-06-24T07:00,10.1,60,0.00,0.00,89
2019-06-24T08:00,11.7,53,0.00,0.00,93
2019-06-24T09:00,12.8,50,0.00,0.00,80
2019-06-24T10:00,13.2,50,0.00,0.00,86
2019-06-24T11:00,14.2,46,0.00,0.00,99
2019-06-24T12:00,14.6,45,0.00,0.00,100
2019-06-24T13:00,15.9,40,0.00,0.00,100
2019-06-24T14:00,15.8,42,0.00,0.00,100
2019-06-24T15:00,15.5,42,0.00,0.00,100
2019-06-24T16:00,15.8,40,0.00,0.00,100
2019-06-24T17:00,15.9,39,0.00,0.00,100
2019-06-24T18:00,14.9,53,0.00,0.00,100
2019-06-24T19:00,13.7,58,0.00,0.00,100
2019-06-24T20:00,12.6,66,0.00,0.00,100
2019-06-24T21:00,11.5,70,0.00,0.00,100
2019-06-24T22:00,10.8,74,0.00,0.00,100
2019-06-24T23:00,10.1,78,0.00,0.00,100
2019-06-25T00:00,8.7,88,0.00,0.00,100
2019-06-25T01:00,9.2,87,0.20,0.20,100
2019-06-25T02:00,8.2,92,0.30,0.30,100
2019-06-25T03:00,8.8,90,0.30,0.30,100
2019-06-25T04:00,9.2,89,0.40,0.40,100
2019-06-25T05:00,9.2,97,0.70,0.70,100
2019-06-25T06:00,9.6,97,0.90,0.90,100
2019-06-25T07:00,10.0,90,0.50,0.50,100
2019-06-25T08:00,10.3,89,0.20,0.20,100
2019-06-25T09:00,10.9,83,0.30,0.30,100
2019-06-25T10:00,11.3,80,0.40,0.40,100
2019-06-25T11:00,11.3,80,0.50,0.50,100
2019-06-25T12:00,12.7,66,0.20,0.20,95
2019-06-25T13:00,13.7,63,0.00,0.00,100
2019-06-25T14:00,12.3,72,0.00,0.00,99
2019-06-25T15:00,11.8,77,0.10,0.10,99
2019-06-25T16:00,11.6,80,0.10,0.10,100
2019-06-25T17:00,11.6,81,0.10,0.10,100
2019-06-25T18:00,11.6,83,0.10,0.10,99
2019-06-25T19:00,11.7,87,0.00,0.00,98
2019-06-25T20:00,11.2,90,0.00,0.00,100
2019-06-25T21:00,10.8,89,0.00,0.00,100
2019-06-25T22:00,11.0,87,0.00,0.00,100
2019-06-25T23:00,10.9,87,0.00,0.00,99
2019-06-26T00:00,10.6,88,0.00,0.00,98
2019-06-26T01:00,10.1,91,0.00,0.00,85
2019-06-26T02:00,9.6,93,0.00,0.00,99
2019-06-26T03:00,9.0,96,0.00,0.00,100
2019-06-26T04:00,9.3,96,0.10,0.10,100
